"age","workclass","fnlwgt","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
36," Private",504871,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," >50K"
35," Private",198341,13," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",0,0,40," United-States"," <=50K"
50," Private",196193,13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
30," Private",205418,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,20," United-States"," <=50K"
58," Private",148673,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,10," United-States"," <=50K"
20," Private",195767,9," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
24," Private",265434,13," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
20," Private",141453,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,10," United-States"," <=50K"
75," Local-gov",125784,10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,8," United-States"," <=50K"
43," State-gov",38537,10," Divorced"," Exec-managerial"," Unmarried"," Black"," Female",0,0,38," United-States"," <=50K"
71," Private",116165,10," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,14," Canada"," <=50K"
28," Private",174666,6," Separated"," Craft-repair"," Not-in-family"," White"," Male",0,0,80," United-States"," <=50K"
23," Private",237432,13," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
37," Private",193952,9," Divorced"," Other-service"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
21," Private",214635,10," Never-married"," Other-service"," Own-child"," White"," Male",0,0,24," United-States"," <=50K"
39," State-gov",65390,10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
68," Self-emp-not-inc",255276,10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,48," United-States"," >50K"
68," Private",186266,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,8," United-States"," <=50K"
25," Private",210095,3," Never-married"," Priv-house-serv"," Unmarried"," White"," Female",0,0,25," El-Salvador"," <=50K"
42," Local-gov",226020,9," Separated"," Other-service"," Not-in-family"," Black"," Female",0,0,60," United-States"," <=50K"
75," Private",128224,3," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,25," United-States"," <=50K"
34," Private",210736,10," Separated"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
36," Self-emp-not-inc",342719,16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,45," United-States"," >50K"
61," Private",71467,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",3103,0,40," United-States"," >50K"
49," Private",350759,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
20," Private",200061,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
59," Federal-gov",48102,14," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,40," United-States"," >50K"
57," Private",202903,4," Married-civ-spouse"," Machine-op-inspct"," Wife"," White"," Female",1173,0,45," Puerto-Rico"," <=50K"
21," Private",123983,10," Never-married"," Other-service"," Other-relative"," Asian-Pac-Islander"," Male",0,0,10," Vietnam"," <=50K"
68," Private",270339,6," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,35," United-States"," <=50K"
20," Private",401690,9," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
23," Private",343553,7," Never-married"," Sales"," Not-in-family"," Black"," Male",0,0,40," United-States"," <=50K"
46," Private",149161,10," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",0,0,60," United-States"," <=50K"
38," Private",108907,9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
67," Private",39100,9," Married-civ-spouse"," Other-service"," Wife"," White"," Female",0,0,5," United-States"," <=50K"
21," Private",170272,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,25," United-States"," <=50K"
21," Private",306779,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
69," Local-gov",107575,9," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",2964,0,35," United-States"," <=50K"
23," Private",32897,12," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
27," Private",29361,12," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,45," United-States"," <=50K"
57," Private",165695,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," >50K"
55," Private",200235,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,50," United-States"," >50K"
57," Private",85815,9," Divorced"," Other-service"," Own-child"," Asian-Pac-Islander"," Male",0,0,20," United-States"," <=50K"
25," Private",326370,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,38," United-States"," <=50K"
22," Private",269221,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
46," Private",268022,14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,55," United-States"," >50K"
23," Private",86337,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,15," United-States"," <=50K"
66," Self-emp-not-inc",210750,10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
21," Private",509629,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,35," United-States"," <=50K"
37," Private",50862,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,55," United-States"," <=50K"
23," Private",190650,13," Never-married"," Exec-managerial"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,35," United-States"," <=50K"
45," Self-emp-not-inc",138962,10," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",0,0,72," United-States"," <=50K"
22," Private",171176,9," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,48," United-States"," <=50K"
34," Private",222548,10," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,0,4," United-States"," <=50K"
37," Private",319685,11," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,54," United-States"," >50K"
64," Private",64101,8," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,24," United-States"," <=50K"
23," Private",214238,4," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,40," Mexico"," <=50K"
36," Private",224886,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
68," Self-emp-not-inc",141181,5," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,2," United-States"," <=50K"
37," Private",292370,13," Married-civ-spouse"," Prof-specialty"," Husband"," Other"," Male",0,0,50," United-States"," >50K"
19," Private",140399,10," Never-married"," Other-service"," Other-relative"," White"," Female",0,0,30," United-States"," <=50K"
25," Private",226891,11," Never-married"," Other-service"," Other-relative"," Asian-Pac-Islander"," Female",0,0,40," United-States"," <=50K"
73," Private",200878,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,15," United-States"," <=50K"
18," Private",113185,7," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,25," United-States"," <=50K"
66," Self-emp-not-inc",129476,13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,6," United-States"," <=50K"
59," Private",184948,11," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,48," United-States"," <=50K"
26," Private",227489,10," Never-married"," Handlers-cleaners"," Other-relative"," Black"," Male",0,0,40," United-States"," <=50K"
63," Private",166425,10," Widowed"," Other-service"," Not-in-family"," Black"," Female",0,0,24," United-States"," <=50K"
45," Self-emp-inc",180239,15," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",7688,0,40," Philippines"," >50K"
18," Private",387871,6," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
18," Private",252046,9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
22," Private",313786,9," Divorced"," Sales"," Other-relative"," Black"," Female",0,0,40," United-States"," <=50K"
22," Private",137876,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
46," Private",195833,13," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
67," Private",98882,14," Widowed"," Other-service"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
20," Private",133515,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,15," France"," <=50K"
52," Private",121942,4," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
50," Private",176227,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," >50K"
20," Private",174461,9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,5," United-States"," <=50K"
73," Private",123345,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,65," United-States"," <=50K"
22," Private",125905,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
42," Private",314649,9," Married-spouse-absent"," Handlers-cleaners"," Other-relative"," Asian-Pac-Islander"," Male",0,0,40," United-States"," <=50K"
19," Private",199609,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
50," Private",204577,13," Married-civ-spouse"," Exec-managerial"," Husband"," Black"," Male",0,1902,60," United-States"," >50K"
60," Private",188650,3," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States"," >50K"
35," Private",139770,11," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,20," United-States"," >50K"
18," Self-emp-inc",25837,7," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,72," United-States"," <=50K"
45," Private",47314,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,1902,40," United-States"," >50K"
27," Private",501172,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,419,20," Mexico"," <=50K"
67," Private",53588,9," Widowed"," Other-service"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
18," Private",312634,7," Never-married"," Other-service"," Own-child"," White"," Male",0,0,25," United-States"," <=50K"
24," Private",138504,9," Separated"," Machine-op-inspct"," Unmarried"," Black"," Female",0,0,37," United-States"," <=50K"
50," Private",123174,16," Married-civ-spouse"," Prof-specialty"," Husband"," Black"," Male",0,0,37," United-States"," >50K"
29," Private",78529,6," Separated"," Other-service"," Unmarried"," White"," Female",0,0,12," United-States"," <=50K"
23," Private",238087,10," Never-married"," Other-service"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
35," Private",153926,9," Married-civ-spouse"," Adm-clerical"," Wife"," Black"," Female",0,0,40," United-States"," <=50K"
38," Private",125933,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," >50K"
65," Private",160654,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
25," Private",219897,14," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,35," Canada"," <=50K"
63," Private",257876,15," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
64," Local-gov",199298,3," Divorced"," Other-service"," Not-in-family"," White"," Female",0,0,45," United-States"," <=50K"
38," Private",216129,13," Divorced"," Other-service"," Not-in-family"," Black"," Female",0,0,60," United-States"," <=50K"
24," Private",152140,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," United-States"," <=50K"
55," Private",227203,12," Married-spouse-absent"," Exec-managerial"," Not-in-family"," White"," Female",0,0,5," United-States"," <=50K"
67," Private",201657,13," Divorced"," Prof-specialty"," Not-in-family"," White"," Female",0,0,60," United-States"," <=50K"
81," Private",89391,15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,24," United-States"," >50K"
62," Self-emp-not-inc",144116,6," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
31," Self-emp-not-inc",209213,9," Never-married"," Sales"," Not-in-family"," Black"," Male",0,0,40," United-States"," <=50K"
69," Private",117525,12," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,1," United-States"," <=50K"
26," Private",130620,12," Married-spouse-absent"," Craft-repair"," Other-relative"," Asian-Pac-Islander"," Female",0,0,40," Philippines"," <=50K"
41," Private",169104,13," Married-civ-spouse"," Craft-repair"," Husband"," Asian-Pac-Islander"," Male",0,0,40," Philippines"," >50K"
64," Private",146272,10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",3411,0,15," United-States"," <=50K"
32," Private",119522,13," Divorced"," Exec-managerial"," Not-in-family"," White"," Male",0,0,50," United-States"," <=50K"
19," Private",28455,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
55," Private",193895,4," Divorced"," Machine-op-inspct"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
52," Private",244214,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,35," United-States"," <=50K"
26," Private",182332,11," Married-civ-spouse"," Tech-support"," Wife"," White"," Female",0,0,40," United-States"," <=50K"
35," Private",374716,5," Married-civ-spouse"," Farming-fishing"," Wife"," White"," Female",0,0,35," United-States"," <=50K"
71," Private",181301,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
